SKU,Disponibilidade,Preço de,Preço à vista no Pix,Parcelamento no cartão,Processador,Cooler,Placa Mãe,Memória,Armazenamento,Placa de Vídeo,Fonte,Gabinete,Cabo de Vídeo,Cabo de Força,Monitor,Kit Periféricos
SKU: PCM-Pichau-Gamer-57686,PRODUTO DISPONÍVEL,4996.72,"R$ 3.282,13","em até 12x de R$ 321,78",,"1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae Mancer H510M-DXSC, DDR4, LGA1200, M-ATX, Chipset Intel H510, MCR-H510M-DXSC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Mancer Reaper C, 1TB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPRC-1TB","1 x Placa de Video Mancer Radeon RX 590 Streaky WB, 8GB, GDDR5, 256-bit, MCR-RX5908GB-STKWB","1 x Fonte Mancer Thunder 400W, 80 Plus Bronze, MCR-THR400-BL01-OEM","1 x Gabinete Gamer TGT Gladiator, Rainbow, Mid-Tower, Lateral de Vidro, Com 2 Fans, Preto, TGT-GLD-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01","1 x Monitor Gamer Mancer Horizon Z2, 21.5 Pol, VA, FHD, 100Hz, 1ms, HDMI/VGA, MCR-HZN21-BL2","1 x Combo Gamer Pichau Netuno 4x1, Rainbow, Teclado ABNT2, Mouse 8000DPI, Mousepad Medio, Headset Drivers 50mm, PG-NTN-RBW01"
SKU: PCM-Pichau-Gamer-57664,PRODUTO DISPONÍVEL,3364.99,"R$ 2.268,62","em até 12x de R$ 222,41",,"1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae Brazil PC BPC-H61M.2-TG, DDR3, Intel LGA1155, M-ATX, Chipset Intel H61, BPC-H61M.2-TG-OEM","2 x Memoria BrazilPC, 8GB, DDR3, 1600MHz, BPC1600D3CL11-8G","1 x SSD Mancer Reaper S, 480GB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPR480-OEM","1 x Placa de Video Mancer Radeon RX 590 Streaky WB, 8GB, GDDR5, 256-bit, MCR-RX5908GB-STKWB","1 x Fonte Mancer Thunder 400W, 80 Plus Bronze, MCR-THR400-BL01-OEM","1 x Gabinete Gamer TGT Gladiator, Rainbow, Mid-Tower, Lateral de Vidro, Com 2 Fans, Preto, TGT-GLD-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01","1 x Monitor Gamer Mancer Horizon Z2, 21.5 Pol, VA, FHD, 100Hz, 1ms, HDMI/VGA, MCR-HZN21-BL2","1 x Combo Gamer Pichau Netuno 4x1, Rainbow, Teclado ABNT2, Mouse 8000DPI, Mousepad Medio, Headset Drivers 50mm, PG-NTN-RBW01"
SKU: PCM-Mancer-Gamer-57663,PRODUTO DISPONÍVEL,2419.92,"R$ 1.588,13","em até 12x de R$ 155,70","1 x Processador Intel Core i5-3550, 4-Core, 4-Threads, 3.3Ghz (3.7GHz Turbo), Cache 6MB, LGA1155, I5-3550-TRAY","1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae Brazil PC BPC-H61M.2-TG, DDR3, Intel LGA1155, M-ATX, Chipset Intel H61, BPC-H61M.2-TG-OEM","2 x Memoria BrazilPC, 8GB, DDR3, 1600MHz, BPC1600D3CL11-8G","1 x SSD Mancer Reaper S, 480GB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPR480-OEM","1 x Placa de Video Mancer Radeon RX 590 Streaky WB, 8GB, GDDR5, 256-bit, MCR-RX5908GB-STKWB","1 x Fonte Mancer Thunder 400W, 80 Plus Bronze, MCR-THR400-BL01-OEM","1 x Gabinete Gamer TGT Gladiator, Rainbow, Mid-Tower, Lateral de Vidro, Com 2 Fans, Preto, TGT-GLD-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Mancer-Gamer-57662,PRODUTO DISPONÍVEL,2403.47,"R$ 1.549,08","em até 12x de R$ 151,87",,"1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae Brazil PC BPC-H61M.2-TG, DDR3, Intel LGA1155, M-ATX, Chipset Intel H61, BPC-H61M.2-TG-OEM","2 x Memoria BrazilPC, 8GB, DDR3, 1600MHz, BPC1600D3CL11-8G","1 x SSD Mancer Reaper S, 480GB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPR480-OEM","1 x Placa de Video Mancer Radeon RX 590 Streaky WB, 8GB, GDDR5, 256-bit, MCR-RX5908GB-STKWB","1 x Fonte Mancer Thunder 400W, 80 Plus Bronze, MCR-THR400-BL01-OEM","1 x Gabinete Gamer TGT Legion, Mini-Tower, Lateral de Vidro, Preto, TGT-LGN-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01","1 x Kit Ventoinhas Aigo Darkflash CL12, Rainbow, 3x120mm, Preto, RAINBOW-CL12-3IN1",Sem item no momento
SKU: PCM-Mancer-Gamer-57656,PRODUTO DISPONÍVEL,1831.47,"R$ 1.147,31","em até 12x de R$ 112,48","1 x Processador Intel Core i5-3550, 4-Core, 4-Threads, 3.3Ghz (3.7GHz Turbo), Cache 6MB, LGA1155, I5-3550-TRAY","1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae Brazil PC BPC-H61M.2-TG, DDR3, Intel LGA1155, M-ATX, Chipset Intel H61, BPC-H61M.2-TG-OEM","2 x Memoria BrazilPC, 8GB, DDR3, 1600MHz, BPC1600D3CL11-8G","1 x SSD TGT Seal ST, 240GB, Sata III 6GB/s, Leitura 500 MB/s, Gravacao 450 MB/s, TGT-SLST-240","1 x Placa de Video Mancer Radeon RX 550, 4GB, GDDR5, 128-bit, MCR-RX550-4GBV4","1 x Fonte Mancer Thunder 400W, 80 Plus Bronze, MCR-THR400-BL01-OEM","1 x Gabinete Gamer TGT Legion, Mini-Tower, Lateral de Vidro, Preto, TGT-LGN-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01","1 x Kit Ventoinhas Aigo Darkflash CL12, Rainbow, 3x120mm, Preto, RAINBOW-CL12-3IN1",Sem item no momento
SKU: PCM-Pichau-Gamer-57655,PRODUTO DISPONÍVEL,3609.66,"R$ 2.249,98","em até 12x de R$ 220,59",,"1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae Mancer B450M-DA V2SC, DDR4, Socket AMD AM4, M-ATX, Chipset AMD B450, MCR-B450M-DAV2SC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Mancer Reaper S, 480GB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPR480-OEM","1 x Placa de Video Mancer Radeon RX 590 Streaky WB, 8GB, GDDR5, 256-bit, MCR-RX5908GB-STKWB","1 x Fonte Aigo Darkflash AT550, 550W, 80 Plus Bronze, Preto, AG-AT550-BK","1 x Gabinete Gamer Mancer Narok, RGB, Mid-Tower, Lateral de Vidro, Com 3 Fans, Preto, MCR-NRK-RGB01","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-57554,PRODUTO DISPONÍVEL,9320.82,"R$ 5.605,28","em até 12x de R$ 549,54",,"1 x Cooler para Processador TGT F22, 92mm, TGT-F22-01","1 x Placa Mae ASRock H610M-HVS/M.2 R2.0, Socket LGA1700, M-ATX, Chipset Intel H610, H610M-HVS-M.2-R2","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Kingston NV3, 1TB, M.2 2280, PCIe NVMe, Leitura 6000MB/s, Gravacao 4000MB/s, SNV3S-1000G","1 x Placa de Video Gigabyte GeForce RTX 5060 Ti Windforce, 8GB, GDDR7, 128-bit, GV-N506TWF2-8GD","1 x Fonte Mancer Thunder 600W 80 Plus Bronze, MCR-THR600-BL01","1 x Gabinete Gamer Pichau Apus RGB, Mid-Tower, Lateral de Vidro Temperado, Com 3 Fans, Preto, PG-APS-RGB01","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-57552,PRODUTO DISPONÍVEL,8288.8,"R$ 5.049,98","em até 12x de R$ 495,10",,"1 x Cooler para Processador TGT F22, 92mm, TGT-F22-01","1 x Placa Mae ASRock H610M-HVS/M.2 R2.0, Socket LGA1700, M-ATX, Chipset Intel H610, H610M-HVS-M.2-R2","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Kingston NV3, 1TB, M.2 2280, PCIe NVMe, Leitura 6000MB/s, Gravacao 4000MB/s, SNV3S-1000G","1 x Placa de Video Galax GeForce RTX 5060 1-Click OC, 8GB, GDDR7, 128-bit, 56NSN8MDDCOC","1 x Fonte Mancer Thunder 600W 80 Plus Bronze, MCR-THR600-BL01","1 x Gabinete Gamer Pichau Apus RGB, Mid-Tower, Lateral de Vidro Temperado, Com 3 Fans, Preto, PG-APS-RGB01","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-57540,PRODUTO DISPONÍVEL,3804.99,"R$ 2.333,32","em até 12x de R$ 228,76",,"1 x Cooler para Processador TGT F22, 92mm, TGT-F22-01","1 x Placa Mae Pichau Alphard H610M-TSC, DDR4, LGA1700, M-ATX, Chipset Intel H610, PCH-ALPH610M-TSC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Mancer Reaper S, 480GB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPR480-OEM","1 x Placa de Video Mancer Radeon RX 590 Streaky WB, 8GB, GDDR5, 256-bit, MCR-RX5908GB-STKWB","1 x Fonte Mancer Thunder 400W, 80 Plus Bronze, MCR-THR400-BL01-OEM","1 x Gabinete Gamer TGT Gladiator, Rainbow, Mid-Tower, Lateral de Vidro, Com 2 Fans, Preto, TGT-GLD-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-57538,PRODUTO DISPONÍVEL,3804.99,"R$ 2.364,68","em até 12x de R$ 231,83","1 x Processador Intel Core I3-13100F, 4-Core, 8-Threads, 3.4GHz (4.5GHz Turbo), Cache 12MB, LGA1700, I3-13100F-OEM","1 x Cooler para Processador TGT F22, 92mm, TGT-F22-01","1 x Placa Mae Pichau Alphard H610M-TSC, DDR4, LGA1700, M-ATX, Chipset Intel H610, PCH-ALPH610M-TSC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Mancer Reaper S, 480GB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPR480-OEM","1 x Placa de Video Mancer Radeon RX 590 Streaky WB, 8GB, GDDR5, 256-bit, MCR-RX5908GB-STKWB","1 x Fonte Mancer Thunder 400W, 80 Plus Bronze, MCR-THR400-BL01-OEM","1 x Gabinete Gamer TGT Gladiator, Rainbow, Mid-Tower, Lateral de Vidro, Com 2 Fans, Preto, TGT-GLD-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-57524,PRODUTO DISPONÍVEL,3926.46,"R$ 2.456,68","em até 12x de R$ 240,85","1 x Processador Intel Core i5-9400F, 6-Core, 6-Threads, 2.9GHz (4.1GHz Turbo), Cache 9MB, LGA1151, I59400F-TRAY-BR","1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae TGT H310M-TSC, DDR4, LGA1151, M-ATX, Chipset Intel H310, TGT-H310M-TSC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Mancer Reaper S, 480GB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPR480-OEM","1 x Placa de Video Mancer Radeon RX 590 Streaky WB, 8GB, GDDR5, 256-bit, MCR-RX5908GB-STKWB","1 x Fonte Aigo Darkflash AT550, 550W, 80 Plus Bronze, Preto, AG-AT550-BK","1 x Gabinete Gamer Mancer Hexer, Rainbow, Mid-Tower, Lateral de Vidro, Com 3 Fans, Preto, MCR-HEX-RB01","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-57523,PRODUTO DISPONÍVEL,9295.11,"R$ 5.806,67","em até 12x de R$ 569,28",,"1 x Cooler para Processador TGT F22, 92mm, TGT-F22-01","1 x Placa Mae Gigabyte B760M Aorus Elite, DDR5, Socket LGA 1700, M-ATX, Chipset Intel B760, B760M-AORUS-ELITE","1 x Memoria Pichau Orion, 16GB (1x16GB), DDR5, 5600MHz, C38, PCH-ORI-16GB","1 x SSD Kingston NV3, 1TB, M.2 2280, PCIe NVMe, Leitura 6000MB/s, Gravacao 4000MB/s, SNV3S-1000G","1 x Placa de Video Galax GeForce RTX 5060 1-Click OC, 8GB, GDDR7, 128-bit, 56NSN8MDDCOC","1 x Fonte Mancer Thunder 600W 80 Plus Bronze, MCR-THR600-BL01","1 x Gabinete Gamer Pichau Apus RGB, Mid-Tower, Lateral de Vidro Temperado, Com 3 Fans, Preto, PG-APS-RGB01","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-57520,PRODUTO DISPONÍVEL,4076.77,"R$ 2.689,98","em até 12x de R$ 263,72",,"1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae Mancer H510M-DXSC, DDR4, LGA1200, M-ATX, Chipset Intel H510, MCR-H510M-DXSC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Mancer Reaper C, 1TB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPRC-1TB","1 x Placa de Video Mancer Radeon RX 590 Streaky WB, 8GB, GDDR5, 256-bit, MCR-RX5908GB-STKWB","1 x Fonte Mancer Thunder 400W, 80 Plus Bronze, MCR-THR400-BL01-OEM","1 x Gabinete Gamer Mancer Hexer, Rainbow, Mid-Tower, Lateral de Vidro, Com 3 Fans, Preto, MCR-HEX-RB01","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-57518,PRODUTO DISPONÍVEL,3812.45,"R$ 2.399,98","em até 12x de R$ 235,29","1 x Processador Intel Core i5-10400F, 6-Core, 12-Threads, 2.9Ghz (4.3Ghz Turbo), Cache 12MB, LGA1200, I5-10400F-TRAY","1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae Mancer H510M-DXSC, DDR4, LGA1200, M-ATX, Chipset Intel H510, MCR-H510M-DXSC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Mancer Reaper S, 480GB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPR480-OEM","1 x Placa de Video Mancer Radeon RX 590 Streaky WB, 8GB, GDDR5, 256-bit, MCR-RX5908GB-STKWB","1 x Fonte Mancer Thunder 400W, 80 Plus Bronze, MCR-THR400-BL01-OEM","1 x Gabinete Gamer Mancer Hexer, Rainbow, Mid-Tower, Lateral de Vidro, Com 3 Fans, Preto, MCR-HEX-RB01","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-57517,PRODUTO DISPONÍVEL,3926.46,"R$ 2.454,97","em até 12x de R$ 240,68",,"1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae TGT H310M-TSC, DDR4, LGA1151, M-ATX, Chipset Intel H310, TGT-H310M-TSC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Mancer Reaper S, 480GB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPR480-OEM","1 x Placa de Video Mancer Radeon RX 590 Streaky WB, 8GB, GDDR5, 256-bit, MCR-RX5908GB-STKWB","1 x Fonte Aigo Darkflash AT550, 550W, 80 Plus Bronze, Preto, AG-AT550-BK","1 x Gabinete Gamer Mancer Hexer, Rainbow, Mid-Tower, Lateral de Vidro, Com 3 Fans, Preto, MCR-HEX-RB01","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-57514,PRODUTO DISPONÍVEL,7383.99,"R$ 4.699,98","em até 12x de R$ 460,78","1 x Processador Intel Core i5-10400F, 6-Core, 12-Threads, 2.9Ghz (4.3Ghz Turbo), Cache 12MB, LGA1200, I5-10400F-TRAY","1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae Mancer H510M-DXSC, DDR4, LGA1200, M-ATX, Chipset Intel H510, MCR-H510M-DXSC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Kingston NV3, 1TB, M.2 2280, PCIe NVMe, Leitura 6000MB/s, Gravacao 4000MB/s, SNV3S-1000G","1 x Placa de Video Galax GeForce RTX 5060 1-Click OC, 8GB, GDDR7, 128-bit, 56NSN8MDDCOC","1 x Fonte Mancer Thunder 600W 80 Plus Bronze, MCR-THR600-BL01","1 x Gabinete Gamer Mancer Goblin V2, Mid Tower, Lateral De Vidro, Com 3 Fans Rainbow, Preto, MCR-GBNV2-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-57490,PRODUTO DISPONÍVEL,3882.37,"R$ 2.402,12","em até 12x de R$ 235,50",,"1 x Cooler para Processador TGT F22, 92mm, TGT-F22-01","1 x Placa Mae Pichau Alphard H610M-TSC, DDR4, LGA1700, M-ATX, Chipset Intel H610, PCH-ALPH610M-TSC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Mancer Reaper S, 480GB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPR480-OEM","1 x Placa de Video Mancer Radeon RX 590 Streaky WB, 8GB, GDDR5, 256-bit, MCR-RX5908GB-STKWB","1 x Fonte Mancer Thunder 400W, 80 Plus Bronze, MCR-THR400-BL01-OEM","1 x Gabinete Gamer TGT Gladiator, Rainbow, Mid-Tower, Lateral de Vidro, Com 2 Fans, Preto, TGT-GLD-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-57487,PRODUTO DISPONÍVEL,9320.4,"R$ 5.985,29","em até 12x de R$ 586,79",,"1 x Placa Mae Gigabyte B650M H, DDR5, Socket AMD AM5, M-ATX, Chipset AMD B650, B650M-H","1 x Memoria Pichau Orion, 16GB (1x16GB), DDR5, 5600MHz, C38, PCH-ORI-16GB","1 x SSD Lexar NM610 Pro, 1TB, M.2 2280, PCIe NVMe, Leitura 3300MB/s, Gravacao 2600MB/s, LNM610P001T-RNNNU","1 x Placa de Video INNO3D GeForce RTX 3060 Twin X2, 12GB, GDDR6, 192-bit, N30602-12D6-119032AH","1 x Fonte Mancer Thunder 600W 80 Plus Bronze, MCR-THR600-BL01","1 x Gabinete Gamer Pichau Apus RGB, Mid-Tower, Lateral de Vidro Temperado, Com 3 Fans, Preto, PG-APS-RGB01","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-57484,PRODUTO DISPONÍVEL,11617.09,"R$ 7.588,24","em até 12x de R$ 743,95","1 x Processador Intel Core i7-14700F, 20-Core, 28-Threads, 3.4GHz (5.4GHz Turbo), Cache 33MB, LGA1700, BX8071514700F","1 x Water Cooler Mancer Mystic G1, ARGB, 120mm, Preto, MCR-MTC120-BK01","1 x Placa Mae Gigabyte B760M Aorus Elite, DDR5, Socket LGA 1700, M-ATX, Chipset Intel B760, B760M-AORUS-ELITE","1 x Memoria Pichau Orion, 16GB (1x16GB), DDR5, 5600MHz, C38, PCH-ORI-16GB","1 x SSD Kingston NV3, 1TB, M.2 2280, PCIe NVMe, Leitura 6000MB/s, Gravacao 4000MB/s, SNV3S-1000G","1 x Placa de Video Galax GeForce RTX 5060 1-Click OC, 8GB, GDDR7, 128-bit, 56NSN8MDDCOC","1 x Fonte Mancer Thunder 600W 80 Plus Bronze, MCR-THR600-BL01","1 x Gabinete Gamer Pichau Apus RGB, Mid-Tower, Lateral de Vidro Temperado, Com 3 Fans, Preto, PG-APS-RGB01","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-57482,PRODUTO DISPONÍVEL,12883.1,"R$ 8.062,71","em até 12x de R$ 790,46",,"1 x Water Cooler Pichau Lunara, ARGB, 240mm, Preto, PG-LR240-BK01","1 x Placa Mae Gigabyte B760M Aorus Elite, DDR5, Socket LGA 1700, M-ATX, Chipset Intel B760, B760M-AORUS-ELITE","1 x Memoria Pichau Orion, 16GB (1x16GB), DDR5, 5600MHz, C38, PCH-ORI-16GB","1 x SSD Kingston NV3, 1TB, M.2 2280, PCIe NVMe, Leitura 6000MB/s, Gravacao 4000MB/s, SNV3S-1000G","1 x Placa de Video Galax GeForce RTX 5060 1-Click OC, 8GB, GDDR7, 128-bit, 56NSN8MDDCOC","1 x Fonte Mancer Thunder 600W 80 Plus Bronze, MCR-THR600-BL01","1 x Gabinete Gamer Mancer CV500L, Mid Tower, Lateral De Vidro, Preto, MCR-CV500L-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-57474,PRODUTO DISPONÍVEL,12243.44,"R$ 7.831,87","em até 12x de R$ 767,83",,"1 x Water Cooler Pichau Lunara, ARGB, 240mm, Preto, PG-LR240-BK01","1 x Placa Mae Gigabyte B760M Aorus Elite, DDR5, Socket LGA 1700, M-ATX, Chipset Intel B760, B760M-AORUS-ELITE","1 x Memoria Pichau Orion, 16GB (1x16GB), DDR5, 5600MHz, C38, PCH-ORI-16GB","1 x SSD Kingston NV3, 1TB, M.2 2280, PCIe NVMe, Leitura 6000MB/s, Gravacao 4000MB/s, SNV3S-1000G","1 x Placa de Video Galax GeForce RTX 5060 1-Click OC, 8GB, GDDR7, 128-bit, 56NSN8MDDCOC","1 x Fonte Mancer Thunder 600W 80 Plus Bronze, MCR-THR600-BL01","1 x Gabinete Gamer Mancer CV500L, Mid Tower, Lateral De Vidro, Preto, MCR-CV500L-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Mancer-Gamer-57419,PRODUTO DISPONÍVEL,4167.11,"R$ 2.675,22","em até 12x de R$ 262,28",,"1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae TGT H81-T, DDR3, LGA 1150, M-ATX, Chipset Intel H81, TGT-H81-T","2 x Memoria BrazilPC, 8GB, DDR3, 1600MHz, BPC1600D3CL11-8G","1 x SSD Mancer Reaper C, 1TB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPRC-1TB","1 x Placa de Video Mancer Radeon RX 590 Streaky WB, 8GB, GDDR5, 256-bit, MCR-RX5908GB-STKWB","1 x Fonte Mancer Thunder 400W, 80 Plus Bronze, MCR-THR400-BL01-OEM","1 x Gabinete Gamer TGT Gladiator, Rainbow, Mid-Tower, Lateral de Vidro, Com 2 Fans, Preto, TGT-GLD-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01","1 x Monitor Gamer Mancer Horizon Z2, 23.8 Pol, VA, FHD, 100Hz, 1ms, HDMI/VGA, MCR-HZN24-BL2","1 x Combo Gamer Pichau Netuno 4x1, Rainbow, Teclado ABNT2, Mouse 8000DPI, Mousepad Medio, Headset Drivers 50mm, PG-NTN-RBW01"
